AREA,PERIMETER,NAFO_,NAFO_ID,ZONE
0.00000485050,0.01096780000,"179","0",
0.00000472969,0.00877609000,"180","0",
0.00004110430,0.03102170000,"181","0",
0.00000692834,0.01241730000,"182","0",
0.00000558337,0.01136300000,"183","0",
0.00001530910,0.01871590000,"184","0",
0.00012046700,0.07683190000,"185","0",
0.00000878723,0.01238380000,"186","0",
0.00001000940,0.01495540000,"187","0",
0.00000669359,0.01428410000,"188","0",
0.00006329370,0.03646560000,"189","0",
0.00005116250,0.03108410000,"190","0",
0.00000622479,0.00976885000,"191","0",
0.00041303600,0.12150900000,"192","0",
0.00000466219,0.00863206000,"193","0",
0.00000605401,0.00966575000,"194","0",
0.00001474530,0.01885680000,"195","0",
0.00020420300,0.11384800000,"196","0",
0.00001461310,0.01683720000,"197","0",
0.00002329490,0.02529710000,"198","0",
0.00000525587,0.01112080000,"199","0",
0.00000550268,0.01134210000,"200","0",
0.00000911521,0.01736530000,"201","0",
0.00002225970,0.02045490000,"202","0",
0.00000347137,0.00809219000,"203","0",
0.00001738930,0.02474080000,"204","0",
0.00003491750,0.02604830000,"205","0",
0.00003623660,0.02495590000,"206","0",
0.00001001530,0.01820400000,"207","0",
0.00003487170,0.03486140000,"208","0",
0.00005126880,0.04141630000,"209","0",
0.00002373260,0.02508840000,"210","0",
0.00002661180,0.02263640000,"211","0",
0.00000481313,0.01097150000,"212","0",
0.00003067020,0.02363480000,"213","0",
0.00000667081,0.01173980000,"214","0",
0.00000548046,0.01132650000,"215","0",
0.00000473652,0.01092900000,"216","0",
0.00120422000,0.16357300000,"217","0",
0.00011690400,0.05947550000,"218","0",
0.00000991712,0.01490540000,"219","0",
0.00001433080,0.01855840000,"220","0",
0.00000486997,0.00873849000,"221","0",
0.00112667000,0.20287900000,"222","0",
0.00003490030,0.02400230000,"223","0",
0.00001312150,0.01539120000,"224","0",
0.00020906500,0.05989180000,"225","0",
0.00000416921,0.01066730000,"226","0",
0.00049685200,0.13182500000,"227","0",
0.00000786189,0.01485310000,"228","0",
0.00189977000,0.28534900000,"229","0",
0.00073687000,0.20001600000,"230","0",
0.00025149200,0.09437090000,"231","0",
0.00000493528,0.00873575000,"232","0",
0.00004122540,0.03038210000,"233","0",
0.00000561506,0.01105500000,"234","0",
0.00006503310,0.04080020000,"235","0",
0.00000913355,0.01758940000,"236","0",
0.00000542362,0.01101750000,"237","0",
0.00000531188,0.01108050000,"238","0",
0.00000715368,0.01147910000,"239","0",
0.00048013200,0.23932100000,"240","0",
0.00000631441,0.01142040000,"241","0",
0.00000568722,0.01107570000,"242","0",
0.00010800300,0.04543060000,"243","0",
0.00000343171,0.00807386000,"244","0",
0.00001437140,0.01884960000,"245","0",
0.00000429089,0.01066430000,"246","0",
0.00000343040,0.00801633000,"247","0",
0.00001133900,0.01336110000,"248","0",
0.00000200550,0.00529332000,"249","0",
0.00006564210,0.04130580000,"250","0",
0.00000487630,0.00877332000,"251","0",
0.00001296310,0.01412600000,"252","0",
0.00004891880,0.03205540000,"253","0",
0.00002554820,0.02460630000,"254","0",
0.00000728850,0.01452690000,"255","0",
0.00000454264,0.01081840000,"256","0",
0.00000338921,0.00804852000,"257","0",
0.00002562870,0.02067590000,"258","0",
0.00000483028,0.00870924000,"259","0",
0.00003904470,0.02775120000,"260","0",
0.00000656986,0.01167260000,"261","0",
0.00007916080,0.04611420000,"262","0",
0.00005474850,0.03438370000,"263","0",
0.00000863725,0.01823250000,"264","0",
0.00000559136,0.01109790000,"265","0",
0.00002201270,0.02675110000,"266","0",
0.00000816354,0.01252600000,"267","0",
0.00000903210,0.01270050000,"268","0",
0.00000643857,0.01157640000,"269","0",
0.00000698957,0.01427290000,"270","0",
0.00000488955,0.00911519000,"271","0",
0.00000543020,0.01125530000,"272","0",
0.00003401480,0.02450840000,"273","0",
0.00000351564,0.00806651000,"274","0",
0.00000532341,0.01179890000,"275","0",
0.00002721930,0.02882470000,"276","0",
0.00000354058,0.00809896000,"277","0",
0.00000215333,0.00704786000,"278","0",
0.00000494181,0.00884812000,"279","0",
0.00000454449,0.00877477000,"280","0",
0.00003544160,0.03223050000,"281","0",
0.00001459670,0.01526650000,"282","0",
0.00000628562,0.01115440000,"283","0",
0.00000561754,0.01114800000,"284","0",
0.00000625899,0.00976509000,"285","0",
0.00001237310,0.01566200000,"286","0",
0.00016134400,0.06250280000,"287","0",
0.00005353650,0.03719200000,"288","0",
0.00001101160,0.01553750000,"289","0",
0.00000481601,0.00869791000,"290","0",
0.00762325000,0.53510000000,"291","0",
0.00000699993,0.01153930000,"292","0",
0.00002908570,0.03455130000,"293","0",
0.00001642730,0.01693760000,"294","0",
0.00017237000,0.05487590000,"295","0",
0.00015974600,0.08120340000,"296","0",
0.00000421296,0.01080770000,"297","0",
0.00007639050,0.03815130000,"298","0",
0.00003466510,0.03255430000,"299","0",
0.00001050140,0.01525930000,"300","0",
0.00010730300,0.07158860000,"301","0",
0.00019440000,0.06329790000,"302","0",
0.00006890790,0.03642590000,"303","0",
0.00004625260,0.03785970000,"304","0",
0.00000708169,0.01219620000,"305","0",
0.00007621650,0.04174770000,"306","0",
0.00006715260,0.03449180000,"307","0",
0.00006878150,0.05325740000,"308","0",
0.00002054780,0.02191050000,"309","0",
0.00000972656,0.01530210000,"310","0",
0.00005397480,0.04377300000,"311","0",
0.00005641190,0.04036650000,"312","0",
0.00001174500,0.01808330000,"313","0",
0.00001209280,0.01523440000,"314","0",
0.00000571075,0.01106940000,"315","0",
0.00000502222,0.00877333000,"316","0",
0.00001875370,0.01955110000,"317","0",
0.00002743450,0.02699740000,"318","0",
0.00011980700,0.05270200000,"319","0",
0.00002738000,0.02538710000,"320","0",
0.00002971410,0.02237640000,"321","0",
0.00003132170,0.02345710000,"322","0",
0.00001629170,0.01886590000,"323","0",
0.00003393380,0.02527660000,"324","0",
0.00025928400,0.08254370000,"325","0",
0.00000764675,0.01038600000,"326","0",
0.00007999230,0.03921090000,"327","0",
0.00096695800,0.23448600000,"328","0",
0.00001124530,0.01557880000,"329","0",
0.00001631530,0.01686720000,"330","0",
0.00004188640,0.03056460000,"331","0",
0.00100041000,0.17955400000,"332","0",
0.00011982900,0.06000730000,"333","0",
0.00008555020,0.03646480000,"334","0",
0.00002332630,0.02106370000,"335","0",
0.00000548516,0.01098600000,"336","0",
0.00001332660,0.01853960000,"337","0",
0.00000606076,0.00968083000,"338","0",
0.00000938991,0.01497400000,"339","0",
0.00799724000,0.65907300000,"340","0",
0.00001151930,0.01528050000,"341","0",
0.00000056440,0.00566877000,"342","0",
0.00014364000,0.05100530000,"343","0",
0.00001632660,0.01851580000,"344","0",
0.00102820000,0.20435200000,"345","0",
0.00002612400,0.02569580000,"346","0",
0.00012620300,0.06842860000,"347","0",
0.00002579210,0.02564180000,"348","0",
0.00003730990,0.02938740000,"349","0",
0.00000651167,0.01158930000,"350","0",
0.00005583520,0.03213820000,"351","0",
0.00003873690,0.02473960000,"352","0",
0.00001044860,0.01209270000,"353","0",
0.00000679588,0.01199920000,"354","0",
